filename,call_id,call_type,date,time,duration_seconds,agent_name,sentiment,issue_resolved,issue_category,sale_completed,product_category,customer_id,agent_id,language,call_quality,handle_time_efficient,follow_up_required
call_000420.json,420,billing,2025-08-12,13:29:54,43.1,David,neutral,True,complaint,N/A,N/A,CUST85669,AGENT4060,English,poor,yes,no
call_000421.json,421,support,2025-09-13,08:51:45,43.4,Sarah,negative,True,service_quality,N/A,N/A,CUST58030,AGENT5364,English,good,yes,no
call_000422.json,422,retention,2025-10-29,15:33:41,45.8,Lisa,neutral,False,complaint,N/A,N/A,CUST33955,AGENT3636,English,fair,no,yes
call_000423.json,423,support,2025-08-14,08:00:30,39.2,Jennifer,neutral,True,service_quality,N/A,N/A,CUST95674,AGENT2419,English,fair,no,no
call_000424.json,424,sales,2025-09-03,11:21:55,45.1,Jennifer,negative,N/A,device,True,Add-on Service,CUST65138,AGENT9682,English,excellent,no,no
call_000425.json,425,account,2025-10-20,11:36:11,46.2,Emily,positive,False,connectivity,N/A,N/A,CUST87865,AGENT1557,English,fair,no,yes
call_000426.json,426,support,2025-10-17,15:57:20,43.6,James,negative,False,inquiry,N/A,N/A,CUST56837,AGENT1975,English,excellent,yes,no
call_000427.json,427,general,2025-08-22,11:19:49,45.2,Sarah,positive,True,connectivity,N/A,N/A,CUST36642,AGENT2941,English,excellent,no,no
call_000428.json,428,sales,2025-09-01,14:45:28,46.0,Sarah,positive,N/A,retention,True,Mobile Plan,CUST44441,AGENT1722,English,good,no,no
call_000429.json,429,retention,2025-08-27,08:40:11,41.4,Jennifer,negative,False,inquiry,N/A,N/A,CUST29588,AGENT4585,English,good,no,no
call_000430.json,430,general,2025-09-01,15:20:54,41.5,Mike,positive,True,inquiry,N/A,N/A,CUST34388,AGENT2437,English,good,no,no
call_000431.json,431,sales,2025-08-24,10:04:22,41.7,Emily,positive,N/A,complaint,False,Mobile Plan,CUST26317,AGENT9556,English,poor,yes,no
call_000432.json,432,account,2025-10-05,13:56:19,43.6,Mike,neutral,True,connectivity,N/A,N/A,CUST96161,AGENT2572,English,good,yes,no
call_000433.json,433,sales,2025-10-24,10:45:28,49.8,Sarah,positive,N/A,retention,False,TV Package,CUST57077,AGENT3083,English,excellent,yes,no
call_000434.json,434,retention,2025-10-20,17:47:33,44.0,David,positive,True,account,N/A,N/A,CUST25641,AGENT1477,English,fair,yes,no
call_000435.json,435,support,2025-10-15,12:38:49,45.2,Emily,neutral,False,account,N/A,N/A,CUST39454,AGENT7829,English,fair,yes,no
call_000436.json,436,retention,2025-10-01,09:42:38,45.8,Emily,positive,False,inquiry,N/A,N/A,CUST99482,AGENT7230,English,fair,yes,yes
call_000437.json,437,account,2025-09-07,13:50:29,48.5,Robert,positive,True,sales_inquiry,N/A,N/A,CUST86916,AGENT5395,English,fair,yes,no
call_000438.json,438,sales,2025-10-05,10:15:23,47.3,Emily,neutral,N/A,inquiry,False,Device,CUST25553,AGENT5353,English,good,no,yes
call_000439.json,439,general,2025-09-13,09:58:59,44.9,Lisa,positive,True,complaint,N/A,N/A,CUST46811,AGENT6215,English,good,yes,no
call_000440.json,440,general,2025-08-21,13:52:09,42.9,Lisa,negative,True,retention,N/A,N/A,CUST80386,AGENT2030,English,excellent,no,no
call_000441.json,441,retention,2025-09-04,14:11:58,39.2,Sarah,positive,True,connectivity,N/A,N/A,CUST88765,AGENT4055,English,poor,yes,no
call_000442.json,442,sales,2025-10-25,16:51:10,47.7,Robert,negative,N/A,account,False,Broadband,CUST59955,AGENT1632,English,excellent,yes,no
call_000443.json,443,support,2025-10-03,12:09:22,42.2,Jennifer,neutral,False,complaint,N/A,N/A,CUST97864,AGENT3527,English,good,yes,no
call_000444.json,444,technical,2025-09-21,10:25:42,44.0,Sarah,neutral,False,connectivity,N/A,N/A,CUST76678,AGENT5699,English,poor,yes,no
call_000445.json,445,retention,2025-10-19,14:10:42,43.2,Robert,neutral,False,connectivity,N/A,N/A,CUST19321,AGENT9128,English,excellent,yes,yes
call_000446.json,446,sales,2025-08-18,16:26:22,42.9,Lisa,positive,N/A,account,True,Device,CUST93545,AGENT4407,English,fair,yes,yes
call_000447.json,447,account,2025-10-01,12:34:42,35.9,Mike,negative,False,sales_inquiry,N/A,N/A,CUST75065,AGENT7568,English,fair,no,no
call_000448.json,448,billing,2025-11-08,10:23:22,45.6,Mike,neutral,False,billing,N/A,N/A,CUST31169,AGENT9667,English,good,no,no
call_000449.json,449,retention,2025-09-13,12:14:36,42.2,David,neutral,True,service_quality,N/A,N/A,CUST63728,AGENT5322,English,excellent,yes,yes
call_000450.json,450,sales,2025-09-15,12:24:59,49.9,Sarah,negative,N/A,billing,False,TV Package,CUST29448,AGENT4660,English,excellent,yes,yes
call_000451.json,451,retention,2025-10-12,16:35:23,39.3,Robert,positive,True,connectivity,N/A,N/A,CUST36830,AGENT5859,English,good,yes,no
call_000452.json,452,sales,2025-11-01,15:16:12,39.0,Jennifer,positive,N/A,connectivity,False,Add-on Service,CUST49596,AGENT4405,English,fair,yes,yes
call_000453.json,453,sales,2025-10-25,14:50:29,40.0,Robert,positive,N/A,technical_support,True,TV Package,CUST11403,AGENT8168,English,poor,yes,no
call_000454.json,454,account,2025-11-02,15:52:56,43.2,Robert,neutral,True,sales_inquiry,N/A,N/A,CUST43940,AGENT9953,English,poor,yes,no
call_000455.json,455,retention,2025-10-31,10:06:08,42.5,James,neutral,True,billing,N/A,N/A,CUST21265,AGENT1772,English,excellent,no,yes
call_000456.json,456,sales,2025-09-12,10:10:01,43.2,Robert,negative,N/A,technical_support,True,Device,CUST47914,AGENT3451,English,good,yes,no
call_000457.json,457,sales,2025-10-31,17:49:55,44.5,Emily,negative,N/A,technical_support,False,Device,CUST34833,AGENT8343,English,poor,no,yes
call_000458.json,458,technical,2025-10-21,17:20:20,42.5,Emily,negative,False,inquiry,N/A,N/A,CUST62720,AGENT4810,English,poor,yes,no
call_000459.json,459,retention,2025-09-23,12:32:42,44.1,Jennifer,negative,True,billing,N/A,N/A,CUST58822,AGENT9819,English,good,no,no
call_000460.json,460,account,2025-10-24,11:18:42,48.2,James,neutral,False,device,N/A,N/A,CUST24652,AGENT3308,English,poor,yes,yes
call_000461.json,461,support,2025-10-12,14:27:26,37.6,David,positive,True,connectivity,N/A,N/A,CUST32032,AGENT1034,English,excellent,yes,no
call_000462.json,462,sales,2025-10-14,11:52:30,47.3,Jennifer,negative,N/A,sales_inquiry,True,Mobile Plan,CUST20918,AGENT9284,English,fair,yes,no
call_000463.json,463,sales,2025-08-18,12:15:49,47.7,Emily,neutral,N/A,billing,False,Add-on Service,CUST91417,AGENT3087,English,poor,no,no
call_000464.json,464,support,2025-10-02,10:37:55,43.8,James,negative,False,inquiry,N/A,N/A,CUST12945,AGENT8291,English,fair,no,yes
call_000465.json,465,general,2025-08-27,16:51:34,45.1,Emily,neutral,False,billing,N/A,N/A,CUST59914,AGENT5799,English,excellent,no,no
call_000466.json,466,billing,2025-08-16,16:35:15,48.4,Sarah,negative,True,inquiry,N/A,N/A,CUST87988,AGENT8761,English,fair,yes,no
call_000467.json,467,technical,2025-10-20,14:56:41,45.1,David,positive,False,connectivity,N/A,N/A,CUST14093,AGENT2851,English,good,no,no
call_000468.json,468,retention,2025-09-28,11:13:59,45.5,Mike,positive,True,service_quality,N/A,N/A,CUST67616,AGENT1481,English,fair,no,no
call_000469.json,469,technical,2025-08-20,10:40:29,43.8,Emily,neutral,True,retention,N/A,N/A,CUST30585,AGENT7973,English,fair,yes,no
call_000470.json,470,account,2025-10-22,12:28:55,42.6,Robert,negative,True,complaint,N/A,N/A,CUST48770,AGENT2837,English,poor,yes,no
call_000471.json,471,account,2025-10-18,15:34:30,37.4,Lisa,negative,True,account,N/A,N/A,CUST11263,AGENT5673,English,poor,yes,no
call_000472.json,472,retention,2025-08-24,17:16:56,44.4,Mike,neutral,False,sales_inquiry,N/A,N/A,CUST92458,AGENT8045,English,fair,no,yes
call_000473.json,473,account,2025-08-28,13:48:33,44.9,Sarah,negative,True,device,N/A,N/A,CUST77936,AGENT2821,English,excellent,yes,yes
call_000474.json,474,support,2025-09-06,13:48:27,43.8,James,negative,False,complaint,N/A,N/A,CUST24952,AGENT2342,English,good,no,yes
call_000475.json,475,billing,2025-08-15,14:01:47,39.3,Robert,negative,False,billing,N/A,N/A,CUST25972,AGENT4950,English,excellent,yes,yes
call_000476.json,476,general,2025-10-30,11:44:22,44.3,Jennifer,negative,False,complaint,N/A,N/A,CUST88588,AGENT7569,English,good,yes,no
call_000477.json,477,sales,2025-08-18,14:26:00,45.6,Sarah,negative,N/A,technical_support,True,Mobile Plan,CUST42685,AGENT5833,English,good,yes,no
call_000478.json,478,general,2025-09-05,09:16:40,35.8,Lisa,neutral,True,service_quality,N/A,N/A,CUST98661,AGENT5433,English,poor,yes,yes
call_000479.json,479,account,2025-09-16,16:35:07,36.7,Robert,positive,True,billing,N/A,N/A,CUST60298,AGENT5439,English,excellent,yes,no
call_000480.json,480,sales,2025-11-01,10:55:55,44.3,Mike,negative,N/A,account,False,Broadband,CUST21140,AGENT1570,English,fair,no,no
call_000481.json,481,sales,2025-10-02,10:11:18,46.6,Sarah,neutral,N/A,connectivity,True,Broadband,CUST44736,AGENT4505,English,good,no,yes
call_000482.json,482,support,2025-08-29,08:01:51,44.3,Sarah,positive,False,retention,N/A,N/A,CUST38336,AGENT8560,English,excellent,yes,yes
call_000483.json,483,retention,2025-10-02,12:54:50,45.0,James,positive,False,device,N/A,N/A,CUST34073,AGENT6907,English,good,yes,no
call_000484.json,484,support,2025-09-26,09:24:02,47.8,Jennifer,neutral,False,device,N/A,N/A,CUST23863,AGENT2741,English,excellent,no,yes
call_000485.json,485,sales,2025-10-24,09:27:19,42.0,Emily,negative,N/A,connectivity,False,TV Package,CUST16599,AGENT7613,English,good,no,yes
call_000486.json,486,general,2025-09-04,14:15:50,42.3,David,neutral,True,service_quality,N/A,N/A,CUST62862,AGENT8429,English,good,yes,yes
call_000487.json,487,support,2025-08-26,16:17:43,44.8,Mike,positive,False,account,N/A,N/A,CUST42642,AGENT8119,English,excellent,yes,yes
call_000488.json,488,technical,2025-10-28,08:35:08,43.6,Mike,positive,False,service_quality,N/A,N/A,CUST94405,AGENT1262,English,good,yes,yes
call_000489.json,489,sales,2025-08-31,13:06:35,44.1,David,negative,N/A,billing,False,TV Package,CUST99996,AGENT7859,English,excellent,yes,no
call_000490.json,490,billing,2025-09-16,14:48:20,38.8,Sarah,neutral,True,account,N/A,N/A,CUST43888,AGENT6112,English,poor,yes,no
call_000491.json,491,retention,2025-11-09,16:25:54,50.1,Jennifer,positive,False,sales_inquiry,N/A,N/A,CUST60780,AGENT6752,English,poor,yes,yes
call_000492.json,492,billing,2025-10-26,10:05:21,44.3,Mike,negative,False,sales_inquiry,N/A,N/A,CUST43132,AGENT6837,English,good,no,no
call_000493.json,493,account,2025-09-19,12:55:49,44.6,Jennifer,positive,False,connectivity,N/A,N/A,CUST55523,AGENT2611,English,excellent,yes,yes
call_000494.json,494,support,2025-11-03,09:05:51,44.2,Jennifer,neutral,True,service_quality,N/A,N/A,CUST14251,AGENT1216,English,good,no,no
call_000495.json,495,general,2025-11-07,15:59:10,42.3,Mike,positive,False,complaint,N/A,N/A,CUST79269,AGENT8268,English,excellent,no,yes
call_000496.json,496,general,2025-08-15,16:23:50,45.7,James,negative,False,technical_support,N/A,N/A,CUST71016,AGENT9200,English,excellent,yes,yes
call_000497.json,497,retention,2025-11-02,09:53:26,43.8,Lisa,negative,False,service_quality,N/A,N/A,CUST29030,AGENT7363,English,excellent,yes,no
call_000498.json,498,support,2025-09-24,16:24:44,48.4,David,positive,True,service_quality,N/A,N/A,CUST62989,AGENT5015,English,good,no,yes
call_000499.json,499,billing,2025-09-27,13:16:09,37.3,Mike,positive,True,sales_inquiry,N/A,N/A,CUST93819,AGENT1747,English,poor,yes,yes
call_000500.json,500,retention,2025-09-03,08:49:11,41.6,Emily,positive,False,retention,N/A,N/A,CUST48863,AGENT2194,English,fair,no,no
call_000501.json,501,retention,2025-10-13,16:27:46,48.3,Jennifer,neutral,True,complaint,N/A,N/A,CUST72283,AGENT1853,English,poor,yes,no
call_000502.json,502,account,2025-09-26,12:10:27,42.5,Emily,negative,False,billing,N/A,N/A,CUST86899,AGENT1452,English,good,no,yes
call_000503.json,503,general,2025-08-31,11:02:23,37.3,Jennifer,neutral,False,device,N/A,N/A,CUST23574,AGENT7960,English,excellent,yes,yes
call_000504.json,504,sales,2025-10-12,09:55:51,47.3,Sarah,positive,N/A,retention,True,Bundles,CUST30959,AGENT5565,English,poor,no,yes
call_000505.json,505,account,2025-08-29,14:03:08,40.6,Sarah,negative,True,sales_inquiry,N/A,N/A,CUST65021,AGENT8414,English,poor,no,yes
call_000506.json,506,technical,2025-10-02,11:39:02,36.8,Jennifer,negative,True,service_quality,N/A,N/A,CUST43953,AGENT9883,English,excellent,yes,yes
call_000507.json,507,sales,2025-09-02,08:22:36,51.0,Robert,positive,N/A,complaint,False,Device,CUST94555,AGENT4776,English,excellent,yes,no
call_000508.json,508,general,2025-10-28,17:08:11,40.5,Lisa,positive,False,sales_inquiry,N/A,N/A,CUST68502,AGENT2245,English,good,yes,no
call_000509.json,509,billing,2025-09-25,08:20:06,35.5,David,negative,True,service_quality,N/A,N/A,CUST37509,AGENT3286,English,excellent,yes,no
call_000510.json,510,sales,2025-08-30,14:22:06,44.8,Sarah,negative,N/A,technical_support,True,Add-on Service,CUST90938,AGENT1936,English,good,no,no
call_000511.json,511,retention,2025-11-08,09:34:11,46.9,Lisa,neutral,True,technical_support,N/A,N/A,CUST96990,AGENT7647,English,good,no,no
call_000512.json,512,sales,2025-11-07,11:39:04,47.7,Emily,positive,N/A,connectivity,True,Add-on Service,CUST21062,AGENT4598,English,good,no,yes
call_000513.json,513,account,2025-10-15,12:27:05,42.5,Jennifer,positive,False,retention,N/A,N/A,CUST65785,AGENT3402,English,good,yes,yes
call_000514.json,514,general,2025-09-16,09:30:20,42.9,David,neutral,True,technical_support,N/A,N/A,CUST23118,AGENT9382,English,poor,yes,yes
call_000515.json,515,general,2025-09-22,10:26:35,40.7,James,negative,True,inquiry,N/A,N/A,CUST15434,AGENT5601,English,poor,yes,yes
call_000516.json,516,account,2025-09-04,12:17:13,47.3,Emily,negative,True,retention,N/A,N/A,CUST16714,AGENT7491,English,poor,yes,no
call_000517.json,517,general,2025-10-03,11:23:26,47.7,Robert,neutral,True,sales_inquiry,N/A,N/A,CUST14360,AGENT6528,English,excellent,yes,yes
call_000518.json,518,technical,2025-10-02,10:44:32,43.0,Lisa,neutral,False,inquiry,N/A,N/A,CUST76022,AGENT8890,English,poor,yes,no
call_000519.json,519,general,2025-09-05,17:05:43,35.1,Robert,positive,True,inquiry,N/A,N/A,CUST80321,AGENT3617,English,poor,yes,yes
call_000520.json,520,technical,2025-08-23,13:52:34,44.9,Robert,positive,True,retention,N/A,N/A,CUST34884,AGENT1032,English,fair,no,yes
call_000521.json,521,billing,2025-08-18,16:05:21,45.2,David,negative,True,connectivity,N/A,N/A,CUST36176,AGENT8352,English,excellent,yes,no
call_000522.json,522,support,2025-10-29,09:26:34,41.6,Jennifer,neutral,False,connectivity,N/A,N/A,CUST65441,AGENT2840,English,poor,yes,yes
call_000523.json,523,general,2025-08-17,13:13:26,43.3,James,neutral,False,inquiry,N/A,N/A,CUST12433,AGENT2474,English,good,yes,no
call_000524.json,524,billing,2025-10-06,16:34:09,46.4,David,positive,True,billing,N/A,N/A,CUST56173,AGENT8401,English,poor,yes,no
call_000525.json,525,billing,2025-10-31,15:59:36,40.6,Emily,neutral,True,inquiry,N/A,N/A,CUST63501,AGENT3898,English,good,no,no
call_000526.json,526,account,2025-09-19,08:01:00,44.5,Jennifer,negative,False,billing,N/A,N/A,CUST47957,AGENT5874,English,excellent,no,no
call_000527.json,527,sales,2025-08-18,10:03:33,43.3,Mike,neutral,N/A,device,True,Device,CUST40609,AGENT6518,English,good,yes,no
call_000528.json,528,technical,2025-10-20,13:14:04,41.0,Emily,negative,False,account,N/A,N/A,CUST73197,AGENT6173,English,poor,yes,yes
call_000529.json,529,support,2025-10-24,11:20:04,45.2,James,neutral,True,connectivity,N/A,N/A,CUST71660,AGENT7775,English,fair,yes,yes
call_000530.json,530,general,2025-08-16,09:58:25,47.3,James,negative,False,connectivity,N/A,N/A,CUST94752,AGENT9059,English,poor,yes,yes
call_000531.json,531,billing,2025-10-05,08:42:28,41.6,Sarah,negative,True,complaint,N/A,N/A,CUST80842,AGENT1203,English,good,no,no
call_000532.json,532,sales,2025-10-30,09:12:43,48.9,Robert,positive,N/A,device,False,Mobile Plan,CUST61091,AGENT7202,English,excellent,yes,no
call_000533.json,533,account,2025-11-01,12:24:47,50.9,Lisa,negative,False,billing,N/A,N/A,CUST90948,AGENT6553,English,good,no,no
call_000534.json,534,general,2025-09-03,09:41:40,43.2,James,neutral,False,sales_inquiry,N/A,N/A,CUST44862,AGENT1131,English,excellent,yes,yes
call_000535.json,535,account,2025-08-17,13:16:51,42.9,Sarah,negative,False,service_quality,N/A,N/A,CUST92596,AGENT3245,English,excellent,no,no
call_000536.json,536,retention,2025-10-01,16:27:01,48.7,Lisa,negative,True,retention,N/A,N/A,CUST11374,AGENT5855,English,poor,yes,no
call_000537.json,537,technical,2025-10-07,08:45:24,39.1,Sarah,positive,False,service_quality,N/A,N/A,CUST57889,AGENT4502,English,excellent,no,no
call_000538.json,538,account,2025-08-13,15:54:30,44.4,Sarah,neutral,True,billing,N/A,N/A,CUST81049,AGENT5347,English,good,yes,yes
call_000539.json,539,account,2025-08-11,10:14:46,45.9,Jennifer,positive,False,complaint,N/A,N/A,CUST54321,AGENT3305,English,excellent,yes,yes
call_000540.json,540,retention,2025-09-14,13:27:36,41.5,Jennifer,positive,True,inquiry,N/A,N/A,CUST91570,AGENT2137,English,good,yes,yes
call_000541.json,541,support,2025-09-30,10:39:32,39.7,Sarah,negative,True,service_quality,N/A,N/A,CUST27730,AGENT5713,English,excellent,yes,no
call_000542.json,542,general,2025-08-25,15:41:37,40.9,Lisa,negative,True,account,N/A,N/A,CUST23695,AGENT9564,English,good,no,no
call_000543.json,543,general,2025-08-30,13:14:16,45.4,Mike,neutral,False,connectivity,N/A,N/A,CUST10535,AGENT2199,English,good,no,no
call_000544.json,544,retention,2025-08-28,17:34:55,49.3,Jennifer,positive,False,service_quality,N/A,N/A,CUST61303,AGENT1401,English,fair,no,no
call_000545.json,545,account,2025-09-25,09:11:16,45.5,Lisa,negative,True,retention,N/A,N/A,CUST66485,AGENT5499,English,excellent,yes,yes
call_000546.json,546,technical,2025-10-09,14:12:02,47.7,James,neutral,False,inquiry,N/A,N/A,CUST49098,AGENT5387,English,good,yes,no
call_000547.json,547,support,2025-10-06,16:00:19,39.5,Jennifer,positive,False,technical_support,N/A,N/A,CUST15536,AGENT8602,English,good,no,no
call_000548.json,548,general,2025-10-23,13:33:17,40.5,James,neutral,True,inquiry,N/A,N/A,CUST12301,AGENT8678,English,good,no,yes
call_000549.json,549,support,2025-10-12,10:57:27,48.2,David,positive,True,connectivity,N/A,N/A,CUST94256,AGENT6907,English,poor,no,yes
call_000550.json,550,technical,2025-10-25,15:39:32,45.8,Emily,neutral,True,inquiry,N/A,N/A,CUST13535,AGENT3482,English,good,yes,no
call_000551.json,551,retention,2025-08-24,08:35:37,45.9,Sarah,positive,False,service_quality,N/A,N/A,CUST58443,AGENT9354,English,poor,yes,no
call_000552.json,552,general,2025-10-23,08:41:52,41.3,David,negative,True,retention,N/A,N/A,CUST10923,AGENT7582,English,poor,yes,yes
call_000553.json,553,support,2025-10-28,10:53:51,46.6,James,negative,True,account,N/A,N/A,CUST23126,AGENT6290,English,fair,no,yes
call_000554.json,554,retention,2025-09-02,17:04:47,45.9,Robert,neutral,False,connectivity,N/A,N/A,CUST86386,AGENT8174,English,poor,no,yes
call_000555.json,555,general,2025-10-20,17:58:45,45.6,Jennifer,positive,False,device,N/A,N/A,CUST96841,AGENT8195,English,good,yes,no
call_000556.json,556,account,2025-08-11,12:24:11,35.3,David,negative,False,billing,N/A,N/A,CUST55269,AGENT6844,English,fair,yes,no
call_000557.json,557,billing,2025-11-06,10:27:54,44.6,Mike,neutral,True,technical_support,N/A,N/A,CUST13875,AGENT7299,English,good,yes,yes
call_000558.json,558,technical,2025-09-17,15:22:39,39.4,Emily,neutral,True,connectivity,N/A,N/A,CUST22292,AGENT8771,English,poor,yes,no
call_000559.json,559,sales,2025-09-14,14:54:56,44.3,Lisa,neutral,N/A,service_quality,False,Broadband,CUST22147,AGENT5892,English,excellent,yes,yes
call_000560.json,560,general,2025-10-21,13:05:07,42.0,Robert,positive,True,service_quality,N/A,N/A,CUST87117,AGENT8503,English,poor,no,yes
call_000561.json,561,support,2025-11-08,15:51:35,37.9,Jennifer,negative,True,billing,N/A,N/A,CUST81931,AGENT8472,English,excellent,yes,no
call_000562.json,562,retention,2025-10-23,10:18:47,47.8,Robert,neutral,True,billing,N/A,N/A,CUST22561,AGENT5739,English,good,yes,no
call_000563.json,563,technical,2025-10-31,09:48:13,35.2,James,positive,True,service_quality,N/A,N/A,CUST80016,AGENT6025,English,good,yes,yes
call_000564.json,564,sales,2025-08-28,16:40:40,48.2,David,negative,N/A,technical_support,False,Mobile Plan,CUST33245,AGENT8731,English,good,no,no
call_000565.json,565,general,2025-09-20,14:46:20,43.0,Mike,neutral,False,account,N/A,N/A,CUST54310,AGENT4414,English,poor,yes,no
call_000566.json,566,retention,2025-08-26,11:39:38,48.0,David,positive,True,complaint,N/A,N/A,CUST96150,AGENT2264,English,poor,yes,no
call_000567.json,567,general,2025-10-25,12:25:50,37.0,David,negative,False,account,N/A,N/A,CUST87614,AGENT5879,English,poor,no,yes
call_000568.json,568,billing,2025-08-31,11:13:21,44.1,Lisa,positive,False,account,N/A,N/A,CUST88653,AGENT2817,English,excellent,yes,no
call_000569.json,569,support,2025-10-08,16:05:06,39.9,Jennifer,neutral,False,sales_inquiry,N/A,N/A,CUST11366,AGENT5635,English,excellent,yes,yes
call_000570.json,570,general,2025-09-09,17:42:06,40.9,Lisa,negative,False,retention,N/A,N/A,CUST87552,AGENT2633,English,good,no,yes
call_000571.json,571,support,2025-09-22,12:55:27,44.0,Robert,neutral,True,account,N/A,N/A,CUST89324,AGENT2175,English,good,yes,yes
call_000572.json,572,retention,2025-09-07,12:57:04,40.9,James,neutral,True,connectivity,N/A,N/A,CUST28209,AGENT6952,English,fair,no,yes
call_000573.json,573,retention,2025-09-24,14:23:01,40.9,James,negative,True,service_quality,N/A,N/A,CUST60171,AGENT1130,English,poor,yes,yes
call_000574.json,574,support,2025-08-17,10:08:14,40.4,Lisa,negative,False,device,N/A,N/A,CUST82379,AGENT3426,English,good,yes,yes
call_000575.json,575,billing,2025-11-09,14:18:07,44.8,Sarah,negative,True,technical_support,N/A,N/A,CUST74143,AGENT1670,English,poor,yes,yes
call_000576.json,576,sales,2025-10-11,15:35:37,43.7,Sarah,positive,N/A,billing,False,TV Package,CUST97508,AGENT3390,English,excellent,yes,no
call_000577.json,577,billing,2025-09-23,15:57:02,44.7,David,negative,True,billing,N/A,N/A,CUST62307,AGENT6215,English,good,no,no
call_000578.json,578,support,2025-10-01,09:46:21,41.1,David,neutral,True,technical_support,N/A,N/A,CUST42322,AGENT7526,English,excellent,no,no
call_000579.json,579,billing,2025-09-14,10:06:31,44.0,James,neutral,False,service_quality,N/A,N/A,CUST30574,AGENT3274,English,good,yes,no
call_000580.json,580,support,2025-08-19,11:13:23,43.2,Emily,neutral,True,inquiry,N/A,N/A,CUST39582,AGENT9018,English,poor,yes,yes
call_000581.json,581,support,2025-09-02,09:18:21,39.6,Sarah,negative,True,sales_inquiry,N/A,N/A,CUST47961,AGENT8226,English,fair,yes,no
call_000582.json,582,support,2025-08-21,16:43:59,46.8,Mike,negative,True,retention,N/A,N/A,CUST13151,AGENT7330,English,poor,no,yes
call_000583.json,583,billing,2025-10-07,14:22:38,46.4,David,positive,True,complaint,N/A,N/A,CUST59820,AGENT7225,English,good,yes,no
call_000584.json,584,general,2025-10-12,11:31:53,44.4,Lisa,positive,False,technical_support,N/A,N/A,CUST98164,AGENT7426,English,fair,no,no
call_000585.json,585,technical,2025-08-12,08:39:28,47.8,Lisa,negative,False,inquiry,N/A,N/A,CUST38247,AGENT5217,English,fair,yes,yes
call_000586.json,586,sales,2025-08-29,12:20:04,44.4,Mike,neutral,N/A,sales_inquiry,True,Device,CUST73994,AGENT7556,English,poor,yes,no
call_000587.json,587,sales,2025-09-22,08:54:21,49.8,Emily,negative,N/A,service_quality,True,Broadband,CUST89506,AGENT5686,English,poor,yes,yes
call_000588.json,588,account,2025-10-06,11:04:22,45.2,Robert,neutral,False,sales_inquiry,N/A,N/A,CUST60457,AGENT9338,English,fair,yes,yes
call_000589.json,589,general,2025-10-14,15:44:06,38.9,Robert,positive,False,sales_inquiry,N/A,N/A,CUST22243,AGENT2748,English,fair,no,no
call_000590.json,590,general,2025-09-05,10:18:10,45.1,Emily,positive,True,sales_inquiry,N/A,N/A,CUST62452,AGENT3326,English,excellent,no,no
call_000591.json,591,billing,2025-09-16,09:15:00,46.9,Sarah,positive,False,complaint,N/A,N/A,CUST71225,AGENT4120,English,excellent,no,yes
call_000592.json,592,retention,2025-10-03,12:31:13,41.8,Sarah,negative,False,connectivity,N/A,N/A,CUST55717,AGENT8920,English,poor,no,yes
call_000593.json,593,general,2025-10-17,10:53:05,42.0,Emily,positive,False,inquiry,N/A,N/A,CUST19953,AGENT5233,English,good,yes,no
call_000594.json,594,support,2025-09-25,15:57:05,46.0,Robert,negative,True,inquiry,N/A,N/A,CUST34496,AGENT2766,English,fair,no,no
call_000595.json,595,account,2025-11-04,08:44:56,36.5,Mike,neutral,False,device,N/A,N/A,CUST12725,AGENT9947,English,poor,yes,yes
call_000596.json,596,billing,2025-11-01,16:28:33,40.5,Emily,positive,True,billing,N/A,N/A,CUST10465,AGENT6074,English,excellent,yes,yes
call_000597.json,597,billing,2025-10-12,09:53:55,45.4,Lisa,positive,True,billing,N/A,N/A,CUST14762,AGENT6715,English,good,yes,yes
call_000598.json,598,general,2025-08-16,13:01:05,42.1,Emily,neutral,True,sales_inquiry,N/A,N/A,CUST93870,AGENT3645,English,poor,no,yes
call_000599.json,599,account,2025-09-29,17:53:31,44.3,Jennifer,positive,True,sales_inquiry,N/A,N/A,CUST48847,AGENT1408,English,good,no,yes
call_000600.json,600,billing,2025-09-13,16:53:56,41.7,Sarah,positive,False,retention,N/A,N/A,CUST55820,AGENT8586,English,excellent,yes,yes
call_000601.json,601,general,2025-09-07,11:01:08,38.2,Jennifer,negative,True,service_quality,N/A,N/A,CUST32644,AGENT7306,English,poor,yes,no
call_000602.json,602,retention,2025-08-17,14:22:59,46.6,James,neutral,False,complaint,N/A,N/A,CUST36034,AGENT5385,English,good,no,yes
call_000603.json,603,retention,2025-08-13,13:55:34,37.7,Robert,negative,False,connectivity,N/A,N/A,CUST56665,AGENT1389,English,fair,no,yes
call_000604.json,604,billing,2025-11-05,10:44:44,44.3,Sarah,negative,True,connectivity,N/A,N/A,CUST49308,AGENT6627,English,excellent,yes,yes
call_000605.json,605,billing,2025-11-03,16:23:31,50.1,David,neutral,True,account,N/A,N/A,CUST79275,AGENT4152,English,fair,no,no
call_000606.json,606,billing,2025-10-19,14:16:56,47.5,Mike,neutral,True,billing,N/A,N/A,CUST32780,AGENT7951,English,excellent,no,yes
call_000607.json,607,account,2025-10-13,12:50:14,44.2,James,neutral,False,complaint,N/A,N/A,CUST82883,AGENT9693,English,excellent,no,no
call_000608.json,608,general,2025-10-16,09:33:54,40.1,Mike,negative,False,account,N/A,N/A,CUST94790,AGENT5901,English,good,no,no
